"","customer.number","customer.package","lifetime.value","pref.payment.type","last.order.time","last.order.value","place.of.residence","terminate"
"7891",17891,"standard",61294.4,"credit card",98,170.34,"POL",FALSE
"7892",17892,"standard",67177.48,"credit card",48,160.5,"GER",FALSE
"7893",17893,"prime",83547.26,"PayPal",19,76.59,"GER",TRUE
"7894",17894,"standard",70990.74,"credit card",12,309.67,"GER",FALSE
"7895",17895,"standard",69409.32,"PayPal",76,408.43,"LUX",TRUE
"7896",17896,"student",54425.08,"PayPal",64,178.63,"GER",FALSE
"7897",17897,"standard",64975.23,"credit card",31,197.64,"BEL",FALSE
"7898",17898,"standard",71979.31,"credit card",12,295.99,"BEL",FALSE
"7899",17899,"student",71183.01,"credit card",28,282.66,"GBR",FALSE
"7900",17900,"standard",79791.26,"credit card",46,213.85,"NEL",FALSE
"7901",17901,"prime",68226.66,"PayPal",39,463.29,"AUT",FALSE
"7902",17902,"standard",70444.16,"credit card",37,21.44,"GBR",FALSE
"7903",17903,"student",87538.18,"credit card",60,290.82,"NEL",TRUE
"7904",17904,"student",83657.11,"PayPal",12,405.6,"AUT",TRUE
"7905",17905,"prime",59942.65,"bank account",12,341.91,"AUT",TRUE
"7906",17906,"standard",63361.84,"PayPal",52,250.37,"AUT",FALSE
"7907",17907,"standard",64965.25,"bank account",88,237.41,"NEL",TRUE
"7908",17908,"standard",61966.73,"bank account",29,284.52,"AUT",TRUE
"7909",17909,"student",71320.82,"credit card",16,411.19,"AUT",FALSE
"7910",17910,"standard",71824.97,"credit card",94,323.67,"BEL",FALSE
"7911",17911,"prime",76912.71,"PayPal",83,347.04,"AUT",TRUE
"7912",17912,"student",87409.38,"credit card",86,447.28,"AUT",FALSE
"7913",17913,"prime",77004.74,"credit card",30,86.29,"LUX",FALSE
"7914",17914,"student",80972.07,"bank account",13,177.19,"NEL",FALSE
"7915",17915,"standard",70934.71,"bank account",16,378.17,"LUX",FALSE
"7916",17916,"standard",64517.26,"credit card",49,141.53,"GER",FALSE
"7917",17917,"standard",67463.12,"PayPal",52,378.77,"GBR",TRUE
"7918",17918,"prime",64285.42,"credit card",81,363.7,"BEL",FALSE
"7919",17919,"standard",69800.72,"credit card",37,126,"GBR",FALSE
"7920",17920,"standard",66335.85,"credit card",20,356.17,"GBR",FALSE
"7921",17921,"student",66629.31,"bank account",62,263.03,"LUX",FALSE
"7922",17922,"prime",72713.12,"bank account",12,126,"POL",FALSE
"7923",17923,"prime",52275.27,"credit card",85,158.98,"LUX",FALSE
"7924",17924,"prime",50961.33,"bank account",71,315.05,"GBR",FALSE
"7925",17925,"prime",67884.62,"credit card",6,102.46,"BEL",FALSE
"7926",17926,"prime",86051.92,"PayPal",12,192.23,"GBR",FALSE
"7927",17927,"standard",52673.93,"credit card",12,311.89,"BEL",TRUE
"7928",17928,"standard",79408.09,"credit card",101,262.32,"BEL",FALSE
"7929",17929,"student",62837.35,"PayPal",109,126,"NEL",FALSE
"7930",17930,"standard",80684.56,"credit card",69,226.71,"BEL",FALSE
"7931",17931,"standard",66322.8,"credit card",80,273.23,"NEL",FALSE
"7932",17932,"standard",70087.4,"bank account",78,429.07,"BEL",FALSE
"7933",17933,"standard",74811.46,"credit card",53,264.59,"AUT",FALSE
"7934",17934,"prime",69256.32,"credit card",90,253.95,"LUX",TRUE
"7935",17935,"standard",57105.58,"bank account",56,340.53,"GER",FALSE
"7936",17936,"prime",64570.45,"credit card",12,331.78,"NEL",FALSE
"7937",17937,"standard",51217.87,"credit card",54,345.34,"GER",FALSE
"7938",17938,"standard",71900.01,"credit card",12,126,"NEL",TRUE
"7939",17939,"standard",71244.79,"credit card",12,231.65,"GER",FALSE
"7940",17940,"standard",81621.97,"credit card",97,119.55,"GER",FALSE
"7941",17941,"prime",77873.29,"credit card",61,137.73,"POL",FALSE
"7942",17942,"prime",67768.37,"PayPal",22,488.56,"POL",FALSE
"7943",17943,"standard",60267.48,"PayPal",99,404.15,"GBR",TRUE
"7944",17944,"prime",76066.82,"credit card",12,156.61,"BEL",TRUE
"7945",17945,"prime",62025.04,"PayPal",0,590.99,"NEL",FALSE
"7946",17946,"standard",64889.49,"PayPal",63,105.63,"GER",FALSE
"7947",17947,"prime",79661.51,"credit card",20,118.93,"NEL",TRUE
"7948",17948,"prime",73545.78,"PayPal",120,433.84,"NEL",FALSE
"7949",17949,"standard",70969.02,"credit card",63,232.49,"POL",FALSE
"7950",17950,"standard",84082.47,"bank account",92,252.17,"NEL",FALSE
"7951",17951,"prime",62417.88,"credit card",78,167.75,"GER",FALSE
"7952",17952,"standard",70118.92,"credit card",45,177.76,"BEL",FALSE
"7953",17953,"standard",89360.39,"credit card",58,307.39,"POL",FALSE
"7954",17954,"standard",61469.06,"credit card",154,323.13,"NEL",TRUE
"7955",17955,"standard",64301.87,"bank account",59,554.95,"AUT",TRUE
"7956",17956,"prime",67270.42,"PayPal",46,296.58,"LUX",FALSE
"7957",17957,"student",64212.49,"credit card",12,423.24,"NEL",FALSE
"7958",17958,"standard",67150.41,"credit card",57,427.24,"GBR",FALSE
"7959",17959,"student",69843.45,"credit card",67,304.15,"BEL",FALSE
"7960",17960,"prime",82231.31,"credit card",31,165.56,"BEL",FALSE
"7961",17961,"standard",68352.78,"PayPal",114,216.23,"GBR",FALSE
"7962",17962,"standard",68043.26,"bank account",46,56.91,"GER",FALSE
"7963",17963,"prime",73696.28,"credit card",55,361.08,"GBR",TRUE
"7964",17964,"prime",77129.5,"PayPal",12,399.14,"GBR",FALSE
"7965",17965,"prime",70232.21,"credit card",108,57.08,"GER",TRUE
"7966",17966,"standard",68400.85,"credit card",69,171.2,"AUT",FALSE
"7967",17967,"student",58752.65,"bank account",48,204.36,"AUT",FALSE
"7968",17968,"prime",65901.3,"credit card",6,126,"POL",FALSE
"7969",17969,"prime",82787,"bank account",27,214.84,"AUT",FALSE
"7970",17970,"standard",64839.21,"PayPal",61,163.91,"GBR",FALSE
"7971",17971,"standard",55388.36,"PayPal",44,209.03,"NEL",FALSE
"7972",17972,"prime",95926.22,"PayPal",35,110.17,"GER",FALSE
"7973",17973,"standard",72673.73,"bank account",87,495.94,"LUX",FALSE
"7974",17974,"standard",60234.42,"PayPal",23,265.64,"NEL",FALSE
"7975",17975,"prime",65405.6,"PayPal",12,176.89,"BEL",FALSE
"7976",17976,"student",65624.77,"PayPal",12,76.2,"POL",TRUE
"7977",17977,"prime",79773.24,"credit card",109,170.21,"BEL",FALSE
"7978",17978,"standard",66671.75,"credit card",3,167.49,"GBR",FALSE
"7979",17979,"standard",64381.42,"PayPal",12,343.62,"BEL",FALSE
"7980",17980,"standard",49345.73,"credit card",89,384.75,"LUX",TRUE
"7981",17981,"standard",79841.64,"bank account",48,147.64,"BEL",FALSE
"7982",17982,"prime",85099.71,"credit card",16,298.02,"AUT",FALSE
"7983",17983,"standard",74223.35,"PayPal",24,441.69,"BEL",TRUE
"7984",17984,"prime",65813.73,"credit card",19,80.85,"GER",FALSE
"7985",17985,"prime",70887.74,"PayPal",70,268.7,"NEL",TRUE
"7986",17986,"prime",59666.31,"credit card",12,270.63,"GBR",TRUE
"7987",17987,"student",75673.95,"PayPal",120,318.66,"POL",TRUE
"7988",17988,"standard",65387.92,"bank account",25,229.88,"GBR",FALSE
"7989",17989,"prime",76790.05,"bank account",96,280.61,"GBR",FALSE
"7990",17990,"standard",80900.49,"bank account",75,207.15,"BEL",FALSE
"7991",17991,"prime",85589.8,"credit card",25,182.89,"BEL",TRUE
"7992",17992,"standard",75986.58,"PayPal",60,427.25,"GBR",TRUE
"7993",17993,"prime",67804.97,"credit card",21,126,"GER",FALSE
"7994",17994,"prime",76326.75,"credit card",20,368.04,"NEL",TRUE
"7995",17995,"prime",80912.31,"PayPal",20,461.24,"AUT",FALSE
"7996",17996,"standard",56065.48,"credit card",65,120.85,"NEL",FALSE
"7997",17997,"standard",64634.59,"bank account",86,211.49,"POL",TRUE
"7998",17998,"standard",70982.06,"credit card",61,140.13,"LUX",FALSE
"7999",17999,"standard",66776.34,"credit card",91,128.15,"POL",FALSE
"8000",18000,"prime",87130.34,"PayPal",12,62.34,"NEL",FALSE
"8001",18001,"prime",56590.44,"credit card",14,174.82,"BEL",FALSE
"8002",18002,"standard",74880.9,"bank account",51,82.39,"AUT",FALSE
"8003",18003,"prime",64510.65,"credit card",19,459.46,"NEL",FALSE
"8004",18004,"prime",65755.25,"credit card",48,126,"NEL",FALSE
"8005",18005,"standard",79981.11,"PayPal",134,254.9,"AUT",FALSE
"8006",18006,"prime",70616.89,"PayPal",45,254.2,"AUT",FALSE
"8007",18007,"standard",66097.03,"PayPal",54,363.65,"LUX",FALSE
"8008",18008,"standard",63948.35,"PayPal",83,442.88,"LUX",FALSE
"8009",18009,"prime",64828.32,"credit card",69,255.35,"NEL",FALSE
"8010",18010,"standard",75392.31,"credit card",71,384.38,"LUX",FALSE
"8011",18011,"standard",79425.3,"bank account",74,118.75,"GBR",TRUE
"8012",18012,"standard",86506.99,"credit card",37,278.31,"BEL",FALSE
"8013",18013,"student",66250.09,"credit card",112,222.22,"GBR",FALSE
"8014",18014,"standard",76464.06,"credit card",42,179.4,"GBR",FALSE
"8015",18015,"standard",59975.69,"credit card",67,68.35,"GBR",FALSE
"8016",18016,"prime",71277.66,"credit card",114,399.84,"AUT",FALSE
"8017",18017,"standard",64919.35,"PayPal",67,218.76,"LUX",FALSE
"8018",18018,"standard",62903.58,"bank account",38,126,"POL",FALSE
"8019",18019,"standard",65942.43,"credit card",141,202.7,"LUX",FALSE
"8020",18020,"standard",47488.45,"credit card",105,416.35,"POL",TRUE
"8021",18021,"standard",69879.04,"PayPal",39,293.83,"POL",FALSE
"8022",18022,"standard",71738.67,"PayPal",39,260.8,"LUX",FALSE
"8023",18023,"standard",67204.79,"PayPal",75,401.65,"LUX",FALSE
"8024",18024,"prime",66739.57,"PayPal",80,213.15,"GER",FALSE
"8025",18025,"student",78627.8,"bank account",109,200.8,"GBR",FALSE
"8026",18026,"prime",68879.37,"PayPal",81,402.71,"AUT",FALSE
"8027",18027,"standard",55261.51,"credit card",62,545.07,"NEL",FALSE
"8028",18028,"standard",78204.82,"PayPal",12,126,"LUX",FALSE
"8029",18029,"standard",61353.31,"credit card",61,24.85,"POL",TRUE
"8030",18030,"standard",74188.7,"PayPal",66,183.85,"AUT",FALSE
"8031",18031,"standard",67482.2,"credit card",3,159.22,"GBR",FALSE
"8032",18032,"standard",73925.58,"credit card",31,377.08,"NEL",FALSE
"8033",18033,"student",75620.59,"PayPal",4,251.77,"LUX",TRUE
"8034",18034,"prime",64637.46,"bank account",27,138.6,"NEL",TRUE
"8035",18035,"standard",69011.1,"PayPal",16,342.75,"GBR",FALSE
"8036",18036,"standard",72662.12,"PayPal",55,163.55,"GBR",FALSE
"8037",18037,"standard",59529.8,"credit card",52,13.7,"POL",FALSE
"8038",18038,"standard",73288.21,"credit card",52,321.04,"POL",FALSE
"8039",18039,"standard",63956.34,"bank account",12,276.49,"BEL",FALSE
"8040",18040,"standard",63472.41,"PayPal",40,186.19,"NEL",FALSE
"8041",18041,"prime",79279.25,"credit card",12,131.31,"LUX",FALSE
"8042",18042,"prime",74278.13,"credit card",41,372.07,"BEL",FALSE
"8043",18043,"student",71678.45,"credit card",97,332.73,"NEL",FALSE
"8044",18044,"prime",81031.02,"PayPal",58,469.41,"LUX",FALSE
"8045",18045,"prime",79464.26,"credit card",35,402.23,"AUT",FALSE
"8046",18046,"standard",67553.6,"bank account",56,234.83,"GER",FALSE
"8047",18047,"standard",64603.21,"PayPal",17,379.32,"NEL",FALSE
"8048",18048,"standard",53101.78,"credit card",21,278.36,"GER",FALSE
"8049",18049,"prime",69460.15,"bank account",14,455.51,"NEL",FALSE
"8050",18050,"standard",72962.64,"credit card",64,493.71,"AUT",FALSE
"8051",18051,"standard",76282.01,"credit card",12,142.64,"POL",FALSE
"8052",18052,"standard",73718.55,"bank account",36,121.27,"AUT",FALSE
"8053",18053,"prime",68566.02,"bank account",7,231.22,"NEL",FALSE
"8054",18054,"standard",71415.62,"credit card",39,18.89,"BEL",FALSE
"8055",18055,"standard",55315.33,"PayPal",109,222.17,"POL",FALSE
"8056",18056,"standard",71399.31,"credit card",20,268.24,"GBR",FALSE
"8057",18057,"standard",59772.64,"credit card",51,157.51,"BEL",TRUE
"8058",18058,"prime",73713.05,"bank account",12,103.84,"GER",TRUE
"8059",18059,"standard",78448.94,"credit card",70,499.04,"AUT",FALSE
"8060",18060,"standard",60904.96,"PayPal",76,515.3,"AUT",FALSE
"8061",18061,"prime",81272.83,"PayPal",89,299.03,"POL",FALSE
"8062",18062,"standard",53142.44,"credit card",12,307.66,"GBR",TRUE
"8063",18063,"prime",67150.7,"bank account",75,126,"POL",FALSE
"8064",18064,"standard",82370.45,"bank account",61,211.63,"GBR",FALSE
"8065",18065,"standard",65065.96,"credit card",67,187.15,"POL",FALSE
"8066",18066,"prime",51260.85,"credit card",34,120.18,"LUX",FALSE
"8067",18067,"standard",75338.19,"credit card",15,363.93,"POL",FALSE
"8068",18068,"prime",72962.33,"credit card",86,431.76,"POL",FALSE
"8069",18069,"prime",57140.35,"PayPal",107,307.82,"NEL",FALSE
"8070",18070,"standard",70692.3,"bank account",42,356.98,"POL",TRUE
"8071",18071,"standard",76459.05,"credit card",52,70.54,"BEL",FALSE
"8072",18072,"prime",82577.89,"PayPal",50,353.9,"POL",FALSE
"8073",18073,"standard",73485.29,"credit card",27,180.1,"GBR",FALSE
"8074",18074,"prime",77452.72,"credit card",93,309.17,"GBR",FALSE
"8075",18075,"standard",68359.9,"credit card",12,202.62,"GBR",TRUE
"8076",18076,"prime",77161.08,"PayPal",58,336.58,"AUT",FALSE
"8077",18077,"prime",71108.9,"bank account",106,78.44,"GBR",FALSE
"8078",18078,"standard",66316.51,"PayPal",12,108.79,"POL",FALSE
"8079",18079,"standard",88285.03,"credit card",12,162.98,"POL",FALSE
"8080",18080,"student",79943.47,"PayPal",12,47.85,"BEL",FALSE
"8081",18081,"prime",86355.7,"PayPal",64,228.44,"BEL",FALSE
"8082",18082,"standard",59666.06,"PayPal",89,284.08,"GER",FALSE
"8083",18083,"standard",78468.96,"credit card",61,126,"GBR",FALSE
"8084",18084,"standard",77910.36,"PayPal",60,527.96,"GBR",FALSE
"8085",18085,"prime",73122.83,"credit card",18,305.72,"BEL",FALSE
"8086",18086,"standard",75059.36,"credit card",71,356.3,"AUT",FALSE
"8087",18087,"student",81056.5,"bank account",61,291.12,"GER",FALSE
"8088",18088,"standard",75814.82,"PayPal",15,79.87,"BEL",TRUE
"8089",18089,"standard",68191.25,"PayPal",0,135.23,"NEL",FALSE
"8090",18090,"student",67477.8,"bank account",60,112.09,"GBR",TRUE
"8091",18091,"prime",70510.42,"credit card",12,291.33,"AUT",FALSE
"8092",18092,"prime",87547.75,"PayPal",72,222.96,"POL",FALSE
"8093",18093,"prime",91693.64,"PayPal",22,70.83,"LUX",FALSE
"8094",18094,"prime",67531.77,"bank account",26,226.24,"NEL",FALSE
"8095",18095,"standard",65581.09,"PayPal",36,206.13,"NEL",FALSE
"8096",18096,"standard",88826.8,"PayPal",51,353.61,"BEL",TRUE
"8097",18097,"prime",65477.36,"credit card",12,173.55,"AUT",TRUE
"8098",18098,"student",57662.6,"PayPal",50,142.07,"NEL",FALSE
"8099",18099,"standard",65944.42,"PayPal",61,126,"BEL",FALSE
"8100",18100,"standard",73277.78,"bank account",6,260.69,"POL",TRUE
"8101",18101,"standard",74114.72,"bank account",22,56.47,"GBR",FALSE
"8102",18102,"prime",77272.78,"credit card",76,54.42,"AUT",FALSE
"8103",18103,"prime",73330.1,"credit card",7,170.13,"POL",FALSE
"8104",18104,"prime",61466.04,"credit card",108,563.32,"NEL",FALSE
"8105",18105,"standard",68192.11,"credit card",68,74.05,"NEL",TRUE
"8106",18106,"prime",63521.28,"bank account",20,189.1,"POL",FALSE
"8107",18107,"standard",77611.82,"credit card",88,139.79,"BEL",TRUE
"8108",18108,"standard",66814.22,"credit card",77,436.7,"LUX",FALSE
"8109",18109,"standard",77968.01,"bank account",28,350.1,"AUT",FALSE
"8110",18110,"standard",63510.75,"bank account",98,318.34,"LUX",FALSE
"8111",18111,"prime",70787.61,"PayPal",5,398.81,"GER",FALSE
"8112",18112,"student",70829.78,"PayPal",126,189.56,"GBR",TRUE
"8113",18113,"standard",69670.01,"credit card",112,287.12,"LUX",TRUE
"8114",18114,"standard",68024.23,"credit card",29,260.52,"AUT",FALSE
"8115",18115,"standard",58396.3,"credit card",33,208.59,"AUT",TRUE
"8116",18116,"standard",66330.48,"credit card",85,221.31,"BEL",FALSE
"8117",18117,"standard",69985.1,"credit card",107,242.31,"NEL",FALSE
"8118",18118,"standard",61384.94,"PayPal",76,384.11,"NEL",FALSE
"8119",18119,"standard",65216.44,"PayPal",28,230.34,"GER",FALSE
"8120",18120,"prime",66982.97,"credit card",17,339.46,"BEL",TRUE
"8121",18121,"prime",84976.69,"PayPal",29,302.44,"NEL",FALSE
"8122",18122,"standard",75595.2,"PayPal",53,385.43,"NEL",FALSE
"8123",18123,"standard",59959.4,"credit card",43,357.44,"LUX",FALSE
"8124",18124,"standard",58559.02,"credit card",63,267.1,"GER",FALSE
"8125",18125,"prime",65561.03,"credit card",24,368.34,"AUT",TRUE
"8126",18126,"standard",54700.04,"PayPal",12,73.8,"NEL",FALSE
"8127",18127,"student",57024.37,"credit card",105,393.39,"LUX",FALSE
"8128",18128,"standard",65451.08,"credit card",63,231.01,"GBR",FALSE
"8129",18129,"standard",81296.99,"credit card",142,365.87,"NEL",FALSE
"8130",18130,"standard",61433.33,"credit card",17,287.55,"GER",FALSE
"8131",18131,"prime",60001.92,"bank account",48,176.57,"BEL",FALSE
"8132",18132,"prime",50708.3,"PayPal",19,392.81,"POL",FALSE
"8133",18133,"standard",71842.58,"PayPal",15,596.24,"AUT",TRUE
"8134",18134,"standard",70262.54,"credit card",41,279.77,"POL",FALSE
"8135",18135,"standard",77382.27,"credit card",91,126,"BEL",TRUE
"8136",18136,"standard",60155.37,"PayPal",35,219.49,"NEL",FALSE
"8137",18137,"standard",80467.61,"PayPal",26,107.96,"BEL",FALSE
"8138",18138,"standard",73212.6,"PayPal",69,139.49,"GER",TRUE
"8139",18139,"prime",72089.48,"credit card",39,398.82,"GBR",TRUE
"8140",18140,"prime",68786.09,"PayPal",75,232.11,"LUX",FALSE
"8141",18141,"standard",79136.36,"credit card",38,126,"NEL",FALSE
"8142",18142,"standard",62616.2,"bank account",28,126,"POL",FALSE
"8143",18143,"standard",52874.14,"credit card",52,562.63,"POL",FALSE
"8144",18144,"prime",65984.9,"bank account",12,418.64,"NEL",FALSE
"8145",18145,"standard",66003.28,"PayPal",66,221.34,"GER",FALSE
"8146",18146,"standard",81994.43,"PayPal",91,624.62,"BEL",FALSE
"8147",18147,"prime",55272.45,"credit card",68,31.34,"LUX",TRUE
"8148",18148,"prime",67259.15,"bank account",56,197.27,"BEL",FALSE
"8149",18149,"prime",78063.5,"credit card",108,423.56,"GER",FALSE
"8150",18150,"standard",74019.22,"credit card",100,222.79,"POL",FALSE
"8151",18151,"prime",70692.61,"credit card",96,240.78,"AUT",TRUE
"8152",18152,"standard",71818.72,"PayPal",84,190.87,"BEL",FALSE
"8153",18153,"prime",68560.02,"PayPal",73,401.44,"GBR",FALSE
"8154",18154,"standard",69522.6,"credit card",60,448.16,"AUT",FALSE
"8155",18155,"prime",67547.34,"credit card",91,122.3,"BEL",FALSE
"8156",18156,"standard",71002.3,"PayPal",12,57.12,"LUX",FALSE
"8157",18157,"standard",72132.98,"bank account",61,438.9,"BEL",FALSE
"8158",18158,"student",59083.14,"credit card",36,126,"GER",FALSE
"8159",18159,"standard",66114.47,"bank account",24,226.42,"NEL",TRUE
"8160",18160,"prime",69063.66,"credit card",97,176.92,"GER",FALSE
"8161",18161,"standard",68109.34,"credit card",59,70.57,"AUT",FALSE
"8162",18162,"prime",83376.86,"PayPal",68,317.57,"AUT",FALSE
"8163",18163,"prime",90469.52,"credit card",18,208.86,"BEL",FALSE
"8164",18164,"prime",69702.62,"credit card",111,224.1,"POL",FALSE
"8165",18165,"standard",78183.38,"credit card",132,56.65,"GER",FALSE
"8166",18166,"standard",85728.23,"PayPal",52,177.4,"POL",FALSE
"8167",18167,"prime",64604.4,"credit card",123,291.72,"BEL",FALSE
"8168",18168,"standard",54212.65,"credit card",106,213.02,"LUX",FALSE
"8169",18169,"prime",60696.98,"PayPal",105,379.69,"GER",TRUE
"8170",18170,"standard",47080.24,"credit card",73,359.43,"NEL",TRUE
"8171",18171,"standard",72316.55,"credit card",56,260,"BEL",FALSE
"8172",18172,"standard",62284.59,"PayPal",12,332.5,"BEL",FALSE
"8173",18173,"student",56987.43,"bank account",80,126,"LUX",FALSE
"8174",18174,"standard",54311.3,"credit card",35,91.52,"GBR",FALSE
"8175",18175,"standard",76600.64,"PayPal",12,292.6,"POL",TRUE
"8176",18176,"standard",72758.81,"credit card",33,126,"BEL",FALSE
"8177",18177,"standard",70478.64,"credit card",23,207.97,"GER",FALSE
"8178",18178,"standard",84179.2,"PayPal",52,155.35,"LUX",FALSE
"8179",18179,"standard",68420.88,"bank account",38,158.99,"LUX",FALSE
"8180",18180,"prime",87695.77,"bank account",143,219.04,"GER",FALSE
"8181",18181,"prime",60112.41,"bank account",121,421.68,"GBR",FALSE
"8182",18182,"standard",55585.34,"PayPal",92,319.98,"GBR",FALSE
"8183",18183,"standard",68428.84,"credit card",111,319.17,"BEL",FALSE
"8184",18184,"standard",55858.74,"PayPal",12,145.59,"NEL",FALSE
"8185",18185,"standard",63228.76,"bank account",44,347.77,"AUT",FALSE
"8186",18186,"prime",62482.92,"credit card",101,313.84,"GER",FALSE
"8187",18187,"standard",57022.76,"credit card",37,306.98,"NEL",TRUE
"8188",18188,"prime",79997.3,"credit card",68,86.28,"AUT",FALSE
"8189",18189,"standard",72071.93,"credit card",36,530.2,"GBR",FALSE
"8190",18190,"prime",77782.96,"bank account",12,126,"NEL",FALSE
"8191",18191,"standard",80688.3,"credit card",93,439.06,"LUX",FALSE
"8192",18192,"standard",39691.9,"PayPal",0,138.31,"LUX",TRUE
"8193",18193,"standard",56815.61,"credit card",30,139.96,"NEL",FALSE
"8194",18194,"standard",75699.67,"bank account",12,446.75,"NEL",TRUE
"8195",18195,"standard",67272.46,"PayPal",70,372.53,"LUX",FALSE
"8196",18196,"standard",86168.69,"PayPal",85,510.1,"POL",TRUE
"8197",18197,"standard",72067.87,"credit card",99,142.31,"POL",FALSE
"8198",18198,"standard",48468.83,"PayPal",28,333.17,"BEL",FALSE
"8199",18199,"prime",72465.84,"bank account",75,456.68,"NEL",TRUE
"8200",18200,"standard",84253.09,"credit card",35,513.9,"LUX",FALSE
"8201",18201,"student",75765.96,"bank account",16,126,"POL",FALSE
"8202",18202,"student",88897.6,"credit card",12,391.91,"NEL",TRUE
"8203",18203,"prime",77791.96,"bank account",39,356.87,"GBR",FALSE
"8204",18204,"standard",73024.34,"PayPal",19,138.29,"NEL",FALSE
"8205",18205,"standard",75317.29,"credit card",100,131.05,"GBR",FALSE
"8206",18206,"standard",83665.18,"bank account",21,126,"POL",FALSE
"8207",18207,"prime",48370.03,"credit card",16,273.33,"LUX",FALSE
"8208",18208,"prime",77590.71,"PayPal",40,393.52,"LUX",TRUE
"8209",18209,"standard",65890.17,"credit card",12,8.04,"BEL",FALSE
"8210",18210,"standard",85227.65,"bank account",97,170.9,"GER",FALSE
"8211",18211,"standard",61571.39,"PayPal",5,344.88,"POL",FALSE
"8212",18212,"standard",87266.83,"PayPal",18,199.23,"NEL",TRUE
"8213",18213,"standard",58841.76,"credit card",33,127.16,"NEL",FALSE
"8214",18214,"standard",63741.31,"credit card",5,87.83,"GER",FALSE
"8215",18215,"standard",73285.44,"PayPal",68,155.61,"GER",TRUE
"8216",18216,"student",69614.77,"PayPal",78,255.84,"GER",FALSE
"8217",18217,"prime",65369.16,"credit card",144,176.4,"GBR",FALSE
"8218",18218,"standard",67554.07,"credit card",63,184.83,"AUT",FALSE
"8219",18219,"prime",100397.62,"credit card",79,411.27,"LUX",FALSE
"8220",18220,"standard",73310.59,"PayPal",80,386.45,"AUT",FALSE
"8221",18221,"standard",88788.31,"bank account",2,157.29,"AUT",FALSE
"8222",18222,"prime",72181.91,"PayPal",22,497.78,"GBR",TRUE
"8223",18223,"prime",65681.5,"credit card",97,154.79,"LUX",FALSE
"8224",18224,"student",61263.63,"bank account",28,308.65,"AUT",FALSE
"8225",18225,"standard",77242.77,"bank account",71,171.48,"GBR",FALSE
"8226",18226,"prime",60680.1,"credit card",77,259.38,"LUX",FALSE
"8227",18227,"standard",87884.96,"credit card",34,241.95,"GBR",TRUE
"8228",18228,"prime",66073.92,"credit card",94,309.21,"GBR",FALSE
"8229",18229,"standard",68976.16,"PayPal",179,142.63,"GER",FALSE
"8230",18230,"standard",91356.99,"credit card",49,490.38,"LUX",FALSE
"8231",18231,"standard",76235.28,"credit card",12,115.29,"POL",FALSE
"8232",18232,"standard",65140.44,"PayPal",22,4.09,"NEL",FALSE
"8233",18233,"standard",78760.6,"credit card",38,628.27,"AUT",FALSE
"8234",18234,"standard",85382.73,"PayPal",75,94.55,"GER",FALSE
"8235",18235,"standard",68843.11,"PayPal",149,126,"BEL",TRUE
"8236",18236,"prime",53809.28,"PayPal",30,196.3,"POL",FALSE
"8237",18237,"prime",71196.28,"PayPal",9,455.83,"GER",FALSE
"8238",18238,"prime",63181.89,"bank account",30,124.32,"NEL",FALSE
"8239",18239,"standard",84969.81,"PayPal",30,342.22,"POL",TRUE
"8240",18240,"standard",72201.2,"credit card",74,215.2,"LUX",FALSE
"8241",18241,"standard",59632.87,"bank account",53,76.6,"NEL",FALSE
"8242",18242,"standard",67592.55,"PayPal",104,351.22,"GBR",FALSE
"8243",18243,"standard",80467.93,"PayPal",76,75.12,"AUT",FALSE
"8244",18244,"standard",78984.97,"credit card",52,288.63,"NEL",TRUE
"8245",18245,"standard",86810.88,"PayPal",7,433.61,"GBR",FALSE
"8246",18246,"standard",73305,"bank account",102,203.7,"POL",TRUE
"8247",18247,"prime",49606.77,"credit card",90,141.22,"GBR",TRUE
"8248",18248,"standard",63866.6,"bank account",30,126,"POL",FALSE
"8249",18249,"standard",66387.09,"bank account",12,119.45,"AUT",FALSE
"8250",18250,"standard",91050.35,"credit card",127,148.65,"AUT",FALSE
"8251",18251,"standard",69686.45,"bank account",56,51.75,"LUX",FALSE
"8252",18252,"standard",73915.87,"credit card",99,330.13,"GBR",FALSE
"8253",18253,"standard",76377.9,"credit card",28,248.64,"AUT",TRUE
"8254",18254,"standard",69113.91,"PayPal",87,361.72,"BEL",FALSE
"8255",18255,"standard",78518.97,"bank account",30,274.7,"GBR",FALSE
"8256",18256,"standard",84843.67,"credit card",0,92.94,"BEL",FALSE
"8257",18257,"student",80550.89,"PayPal",98,100.08,"AUT",FALSE
"8258",18258,"prime",64287.46,"PayPal",12,561.7,"GER",FALSE
"8259",18259,"standard",69661.14,"credit card",64,211.06,"AUT",FALSE
"8260",18260,"standard",77983.86,"credit card",29,545.22,"BEL",FALSE
"8261",18261,"standard",71844.14,"PayPal",67,372.84,"BEL",FALSE
"8262",18262,"student",48890.89,"credit card",181,310.97,"LUX",FALSE
"8263",18263,"standard",58722.35,"credit card",22,188.18,"NEL",FALSE
"8264",18264,"prime",86274.58,"PayPal",43,412.97,"GBR",TRUE
"8265",18265,"standard",60118.63,"credit card",16,539.24,"GBR",FALSE
"8266",18266,"standard",63356.95,"credit card",117,201.76,"NEL",TRUE
"8267",18267,"standard",55067.72,"bank account",28,253.34,"AUT",FALSE
"8268",18268,"standard",95287.97,"credit card",12,338.09,"BEL",FALSE
